4.528197328945587907e-01,-2.329397241315327993e-01,4.715387727185152075e-03,-8.263127800626414166e-01,1.482973200505343758e+00,-2.390823062109452002e-01,2.072801147228513913e-02,1.330076383175239796e+00,2.930919055531464035e-01,3.688583347026189174e-01,4.691874578088963688e-01,1.775908944463453210e-01,2.196721716496836604e-02,1.006224837246394443e-02,1.898066088547597716e-02,1.787342051346623995e-01,2.724313035854030174e-01,2.326891742126160345e-01,-4.389822214705372816e-01,-8.429917836983966684e-01,-3.112871178314297049e-01,-8.532124178225650724e-01,1.469844390363033604e+00,-2.603603615475575395e-01,-2.511717523589206968e-01,7.958339091109841723e-01,-8.773523369321935272e-02,9.975810335171093612e-01,6.441706106973670298e-01,2.718857051093637733e-01,-7.966784383883660503e-01,1.496053498571187523e+00,-2.100021289351581000e-01,2.756114630733742521e-01,1.842173679804028019e+00,7.123317034502774092e-01
2.739850590496177296e-01,-4.985299705436448958e-01,1.740068916551319178e-01,-8.443612882195186131e-01,1.476136249344060403e+00,-2.525390263959422232e-01,-6.594001907936207774e-01,4.344647217327038957e-01,-4.562005667622492933e-02,4.816705709520319179e-01,3.147388812622978760e-01,5.798500406142277352e-01,4.437120184194579854e-03,3.250314682806111806e-03,3.096038573733653210e-02,2.533719337484913736e-01,1.639637491902897481e-01,1.292316183449117584e-01,-7.971980905386926164e-01,-9.957090034051832017e-01,-3.865047538777893199e-01,-8.532124178225650724e-01,1.469844390363033604e+00,-2.975468068403183119e-01,-1.069570222889925093e+00,1.073915716442420815e-01,-2.372725623058517253e-01,1.031803176129272082e+00,1.891055258018153884e-01,1.836456961175735314e+00,-8.395369268713701594e-01,1.479716729037350742e+00,-2.100255071824674580e-01,-2.333351839080905765e-01,7.958339091109841723e-01,2.199929624896170832e-01
7.037712956330684222e-02,3.626548394009346810e-01,5.641261529274389508e-01,-9.010809445697105513e-01,1.450566989201734547e+00,-3.158431533557017890e-01,-4.346816959266598945e-01,9.791248441610995723e-01,7.195650840561569339e-01,4.611750547332812422e-01,9.912315235181210493e-01,6.177458577657343186e-01,4.611336862395473690e-02,2.286515653295141323e-02,9.901946194784790739e-03,1.471431769971558445e-01,2.032308912471601225e-01,3.104605347768634727e-01,-7.515843448246019021e-01,-1.576678412506653304e+00,-5.233918907452534963e-01,-9.902468180643789752e-01,1.404287792502846077e+00,-3.251743738858671740e-01,-7.765804594592903287e-01,6.398265161708124316e-01,3.638859567914532172e-03,8.857317821427894700e-01,2.506748292646880927e+00,1.449187916984780111e+00,-8.408636016396134893e-01,1.479155300087560576e+00,-2.975468068403183119e-01,-1.958727154757949895e-01,1.355538089627339460e+00,1.271005059379332947e+00
3.411328979802598083e-01,3.399165978718283326e-02,6.917000756990374644e-01,-1.110985888089296880e+00,1.318570939246557661e+00,-3.749486852978501372e-01,-9.945849510366608914e-01,5.515094026401425875e-01,1.173740100314618839e+00,9.468227657910619488e-01,1.156871198858969274e+00,7.401162987050622366e-01,7.925196702101185153e-02,6.071996342410578007e-02,4.136262375924010942e-02,3.941333426666629447e-01,2.587141317846929356e-01,3.522190088309509748e-01,-1.283950470884759332e+00,-2.147353881322497937e+00,-5.852022460761315825e-01,-1.228731393001913696e+00,1.222331056145466777e+00,-4.402060982913150178e-01,-1.583241800989852788e+00,5.844908480843302896e-03,6.177868769597877341e-01,2.050304890649293998e+00,1.743690194879349731e+00,1.926764165091768399e+00,-9.902468180643789752e-01,1.404287792502846077e+00,-3.240398033977440195e-01,-2.033171290992136504e-01,9.950281529987132778e-01,1.703006720030737275e+00
1.125425862540506916e+00,-5.471640018439678510e-01,4.040739061788065634e-01,-1.191257193270951920e+00,1.241269751233438079e+00,-4.934005760275237407e-01,-6.312543584579058953e-01,-1.538629517017583714e-01,-4.055649811261639037e-01,5.466706081758383462e-01,7.369661142223068451e-01,7.207067332821336381e-01,3.104254592786557729e-02,1.821865784736574970e-02,2.999256447853873228e-02,1.990603131585729213e-01,1.948739803241869017e-01,3.571454061648343115e-01,-2.497174023094854978e-01,-1.537879173477755268e+00,-5.818143998492392166e-01,-1.235323240689182978e+00,1.214132252995467676e+00,-5.411249706977299123e-01,-1.012337702723701494e+00,-3.987986780605408677e-01,-7.558706417585335791e-01,1.893129135406441899e+00,8.108741454009890104e-01,1.561237522267097777e+00,-1.141436167814341873e+00,1.268451093899434889e+00,-4.402060982913150178e-01,-3.900077984038915480e-01,3.363461449259725899e-01,6.177868769597877341e-01
5.298469325234570482e-01,-7.424006902209102920e-02,7.264531506521831883e-01,-1.102219042906294355e+00,1.272998143937857041e+00,-6.085201017752429609e-01,-8.829809351590078847e-01,-2.190138485993709805e-01,-9.914870112550239201e-02,6.146358398688597235e-01,8.165426021915647148e-01,5.377289027354463791e-01,1.853035083576944422e-02,1.916740110474913009e-02,4.539605289637538982e-02,2.329610092042149472e-01,3.684135407218082636e-01,5.206715304224179830e-01,-4.915646618463411222e-01,-1.828720978743291425e+00,-3.810212119863770064e-01,-1.141436167814341873e+00,1.232516756611001574e+00,-6.823327005613646357e-01,-1.098385760242290177e+00,-7.174561309104128259e-01,-7.978822838451041788e-01,1.833514132825386556e+00,1.015428799879106725e+00,1.429681995907147396e+00,-1.077011742183386911e+00,1.293247058431540530e+00,-5.411249706977299123e-01,-4.013481047503780763e-01,4.151997502539138685e-01,6.722441547926762961e-01
5.885732198571794749e-01,-1.140326548759517389e-01,-4.945486469910863048e-01,-1.147102157149004764e+00,1.191840665409686917e+00,-7.176090402706879479e-01,-7.134449434540163226e-01,1.475740979043132783e-01,1.207776289972580519e-01,9.231207884529654129e-01,8.488337063220144918e-01,7.645513621527664228e-01,1.979428479769763938e-02,2.241911288673531857e-02,2.158020770589578335e-02,2.758003407109668736e-01,5.477564998779047567e-01,3.976623583773400417e-01,-9.171705153693457957e-01,-1.828720978743291425e+00,-1.639418756815751443e+00,-1.171216779483556847e+00,1.165233915510985652e+00,-7.699875115823263672e-01,-1.329420485972028221e+00,-6.761503303017256661e-01,-5.559225743644758966e-01,2.344368567939340231e+00,1.283195726857384589e+00,8.337901959307341127e-01,-1.116039331677139979e+00,1.232516756611001574e+00,-6.823327005613646357e-01,-3.746861842621978522e-01,9.661046329013961431e-01,8.877179302658633198e-01
1.751854381435404839e-01,-1.542540987196935887e-01,3.796046157950642985e-02,-1.108663129345468734e+00,1.137178057442792101e+00,-8.543449958248702236e-01,-8.263091864287229749e-01,-3.592209056264598632e-01,-2.007868253819918569e-01,9.292037871359081214e-01,4.449556263335176509e-01,1.087428667088587320e+00,3.058106480748851858e-02,1.164696612405972768e-02,3.943734172569278440e-02,7.209975579544645186e-01,7.231945443088916292e-01,6.670243961585612391e-01,-1.081376563412349112e+00,-8.566150333352311463e-01,-2.438817404101573771e+00,-1.146874440566516773e+00,1.121258111536763913e+00,-9.025426168759488332e-01,-1.837761470816643650e+00,-2.262557285216047820e+00,-1.390336527477926909e+00,2.361430603885217749e+00,7.013103557191116000e-01,1.209763204625888156e+00,-1.072309366297193645e+00,1.165233915510985652e+00,-7.699875115823263672e-01,1.194859490649850114e-01,5.694527815488926725e-01,6.426828208222443717e-01
-7.064670152661759461e-01,1.116773746340504227e-02,-7.118831231704725315e-01,-1.004942877841731086e+00,1.132730640720331250e+00,-9.542125663194479523e-01,-9.686847384521589388e-02,-1.592770518702055771e+00,-1.487101130328054577e-01,6.735527936074322541e-01,3.166270100913652352e-01,9.744866881414193660e-01,4.838039300704644052e-02,1.676310901089776706e-02,2.195458190104586371e-02,5.226648924495758131e-01,3.784356857075920066e-01,3.782261712457111735e-01,-1.852551863981453106e+00,-6.956422260068237939e-01,-2.586963222589634626e+00,-1.081129953827365320e+00,1.109037788361549870e+00,-9.933089943417015011e-01,-1.060222615538757074e+00,-2.293170796414642165e+00,-7.548518920868394488e-01,5.730512022123985805e-01,4.988464390497992507e-01,6.289727133068642173e-01,-9.410847166456668411e-01,1.153569776736754982e+00,-9.025426168759488332e-01,7.522177823053405321e-01,-1.144014536966157847e+00,6.426828208222443717e-01
-4.993179941361879093e-02,9.805552802246497723e-02,-1.942534573122539909e-01,-9.011658665084276709e-01,1.106651610433963873e+00,-1.051671369514169729e+00,-5.597937572438013154e-01,-7.742081239784892599e-01,-2.534428286688286125e-01,6.717940811042716343e-01,8.211409983655840739e-01,7.117175805330296923e-01,4.451028446530034405e-02,1.222679119726282661e-02,2.920409738541814362e-02,2.961159312610010530e-01,3.255692589102360812e-01,6.097935326454110294e-01,-1.212199500328861923e+00,-1.368662189153326825e+00,-1.458310397271911585e+00,-9.465170752595305492e-01,1.093281852608088744e+00,-1.100595035042631009e+00,-1.084436572486199735e+00,-1.417761252166775732e+00,-1.242254476224223358e+00,1.160942538662054435e+00,1.346213500057543921e+00,6.403383549012690024e-01,-8.286144037111176086e-01,1.139499963424747797e+00,-9.933089943417015011e-01,-1.649020320420342134e-01,-4.082168038636758700e-01,4.832473146887570348e-01
